qualificação_Id,corrida_Id,piloto_Id,constructor_Id,número,posição,q1,q2,q3
2189,240,49,15,30,14,1:22.872,NULL,NULL
2190,240,88,27,25,15,1:22.971,NULL,NULL
2191,240,22,17,14,16,1:22.975,NULL,NULL
2192,240,94,18,23,17,1:24.383,NULL,NULL
2193,240,69,18,24,18,1:24.443,NULL,NULL
2194,240,91,15,29,19,1:24.723,NULL,NULL
2195,240,92,30,16,20,1:25.127,NULL,NULL
2196,240,89,29,10,21,1:25.225,NULL,NULL
2197,240,85,30,17,22,1:25.886,NULL,NULL
2198,240,90,28,22,23,1:26.269,NULL,NULL
2199,240,50,31,12,24,1:27.323,NULL,NULL
2200,240,64,28,21,25,1:27.792,NULL,NULL
2201,240,93,31,11,26,1:28.106,NULL,NULL
2202,241,14,3,6,1,1:53.241,NULL,NULL
2203,241,71,3,5,2,1:54.057,NULL,NULL
2204,241,30,22,1,3,1:54.272,NULL,NULL
2205,241,56,17,15,4,1:54.381,NULL,NULL
2206,241,57,1,8,5,1:54.529,NULL,NULL
2207,241,55,6,27,6,1:54.637,NULL,NULL
2208,241,63,25,4,7,1:54.757,NULL,NULL
2209,241,77,6,28,8,1:55.276,NULL,NULL
2210,241,49,15,30,9,1:55.583,NULL,NULL
2211,241,22,17,14,10,1:56.114,NULL,NULL
2212,241,65,22,6,11,1:57.068,NULL,NULL
2213,241,81,29,9,12,1:57.092,NULL,NULL
2214,241,69,18,24,13,1:57.167,NULL,NULL
2215,241,50,31,12,14,1:57.231,NULL,NULL
2216,241,79,25,3,15,1:57.484,NULL,NULL
2217,241,94,18,23,16,1:58.066,NULL,NULL
2218,241,87,1,7,17,1:58.660,NULL,NULL
2219,241,44,27,26,18,1:58.824,NULL,NULL
2220,241,88,27,25,19,1:58.882,NULL,NULL
2221,241,93,31,11,20,1:59.539,NULL,NULL
2222,241,91,15,29,21,2:00.751,NULL,NULL
2223,241,85,30,17,22,2:01.763,NULL,NULL
2224,241,92,30,16,23,2:04.050,NULL,NULL
2225,241,90,28,22,24,2:04.481,NULL,NULL
2226,241,64,28,21,25,2:05.932,NULL,NULL
2227,241,89,29,10,26,2:07.298,NULL,NULL
2228,242,30,22,1,1,1:27.274,NULL,NULL
2229,242,77,6,28,2,1:27.282,NULL,NULL
2230,242,14,3,6,3,1:27.459,NULL,NULL
2231,242,71,3,5,4,1:27.512,NULL,NULL
2232,242,55,6,27,5,1:27.813,NULL,NULL
2233,242,57,1,8,6,1:28.343,NULL,NULL
2234,242,56,17,15,7,1:28.516,NULL,NULL
2235,242,65,22,6,8,1:29.350,NULL,NULL
2236,242,95,1,7,9,1:29.517,NULL,NULL
2237,242,22,17,14,10,1:29.551,NULL,NULL
2238,242,81,29,9,11,1:29.582,NULL,NULL
2239,242,44,27,26,12,1:30.760,NULL,NULL
2240,242,63,25,4,13,1:31.035,NULL,NULL
2241,242,49,15,30,14,1:31.358,NULL,NULL
2242,242,79,25,3,15,1:31.630,NULL,NULL
2243,242,88,27,25,16,1:31.913,NULL,NULL
2244,242,50,31,12,17,1:32.156,NULL,NULL
2245,242,94,18,23,18,1:32.445,NULL,NULL
2246,242,89,29,10,19,1:32.710,NULL,NULL
2247,242,69,18,24,20,1:33.071,NULL,NULL
2248,242,91,15,29,21,1:33.494,NULL,NULL
2249,242,92,30,16,22,1:33.892,NULL,NULL
2250,242,93,31,11,23,1:33.965,NULL,NULL
2251,242,85,30,17,24,1:35.169,NULL,NULL
2252,242,90,28,22,25,1:36.065,NULL,NULL
2253,242,64,28,21,26,1:36.624,NULL,NULL
2254,243,30,22,1,1,1:21.452,NULL,NULL
2255,243,55,6,27,2,1:22.052,NULL,NULL
2256,243,77,6,28,3,1:22.071,NULL,NULL
2257,243,14,3,6,4,1:22.332,NULL,NULL
2258,243,71,3,5,5,1:22.349,NULL,NULL
2259,243,56,17,15,6,1:23.352,NULL,NULL
2260,243,65,22,2,7,1:23.536,NULL,NULL
2261,243,22,17,14,8,1:23.705,NULL,NULL
2262,243,57,1,8,9,1:23.833,NULL,NULL
2263,243,95,1,7,10,1:23.927,NULL,NULL
2264,243,84,27,25,11,1:24.727,NULL,NULL
2265,243,49,15,30,12,1:24.802,NULL,NULL
2266,243,63,25,4,13,1:24.971,NULL,NULL
2267,243,81,29,9,14,1:25.053,NULL,NULL
2268,243,44,27,26,15,1:25.204,NULL,NULL
2269,243,50,31,12,16,1:25.827,NULL,NULL
2270,243,79,25,3,17,1:25.946,NULL,NULL
2271,243,89,29,10,18,1:26.059,NULL,NULL
2272,243,94,18,23,19,1:26.619,NULL,NULL
2273,243,91,15,29,20,1:27.007,NULL,NULL
2274,243,69,18,24,21,1:27.345,NULL,NULL
2275,243,93,31,11,22,1:27.575,NULL,NULL
2276,243,85,30,17,23,1:28.094,NULL,NULL
2277,243,92,30,16,24,1:28.598,NULL,NULL
2278,243,90,28,22,25,1:28.963,NULL,NULL
2279,243,64,28,21,26,1:29.540,NULL,NULL
2280,244,71,3,5,1,1:21.952,NULL,NULL
2281,244,30,22,1,2,1:22.742,NULL,NULL
2282,244,14,3,6,3,1:23.109,NULL,NULL
2283,244,77,6,28,4,1:23.220,NULL,NULL
2284,244,55,6,27,5,1:23.754,NULL,NULL
2285,244,57,1,8,6,1:23.857,NULL,NULL
2286,244,65,22,2,7,1:23.885,NULL,NULL
2287,244,84,27,26,8,1:24.447,NULL,NULL
2288,244,56,17,15,9,1:24.857,NULL,NULL
2289,244,87,1,7,10,1:24.933,NULL,NULL
2290,244,22,17,14,11,1:25.081,NULL,NULL
2291,244,44,27,26,12,1:25.125,NULL,NULL
2292,244,81,29,9,13,1:25.447,NULL,NULL
2293,244,49,15,30,14,1:25.661,NULL,NULL
2294,244,79,25,3,15,1:25.808,NULL,NULL
2295,244,69,18,24,16,1:25.969,NULL,NULL
2296,244,63,25,4,17,1:26.473,NULL,NULL
2297,244,94,18,23,18,1:26.913,NULL,NULL
2298,244,96,15,29,19,1:27.145,NULL,NULL
2299,244,93,31,11,20,1:28.337,NULL,NULL
2300,244,92,30,16,21,1:29.039,NULL,NULL
2301,244,64,28,21,22,1:29.244,NULL,NULL
2302,244,50,31,12,23,1:29.391,NULL,NULL
2303,244,90,28,22,24,1:29.608,NULL,NULL
2304,244,85,30,17,25,1:30.149,NULL,NULL
2305,244,89,29,10,26,1:31.542,NULL,NULL
2306,245,30,22,1,1,1:27.661,NULL,NULL
2307,245,71,3,5,2,1:28.039,NULL,NULL
2308,245,14,3,6,3,1:28.091,NULL,NULL
2309,245,77,6,28,4,1:28.189,NULL,NULL
2310,245,55,6,27,5,1:28.474,NULL,NULL
2311,245,65,22,2,6,1:28.498,NULL,NULL
2312,245,57,1,8,7,1:28.910,NULL,NULL
2313,245,56,17,15,8,1:29.021,NULL,NULL
2314,245,22,17,14,9,1:29.171,NULL,NULL
2315,245,87,1,7,10,1:29.641,NULL,NULL
2316,245,44,27,26,11,1:29.809,NULL,NULL
2317,245,49,15,30,12,1:30.017,NULL,NULL
2318,245,81,29,9,13,1:30.159,NULL,NULL
2319,245,84,27,25,14,1:30.255,NULL,NULL
2320,245,63,25,4,15,1:30.657,NULL,NULL
2321,245,79,25,3,16,1:31.382,NULL,NULL
2322,245,94,18,23,17,1:31.445,NULL,NULL
2323,245,96,15,29,18,1:31.838,NULL,NULL
2324,245,69,18,24,19,1:31.853,NULL,NULL
2325,245,92,30,16,20,1:32.841,NULL,NULL
2326,245,85,30,17,21,1:32.894,NULL,NULL
2327,245,89,29,10,22,1:32.995,NULL,NULL
2328,245,90,28,22,23,1:34.000,NULL,NULL
2329,245,64,28,21,24,1:34.982,NULL,NULL
2330,246,71,3,5,1,1:17.225,NULL,NULL
2331,246,30,22,1,2,1:17.512,NULL,NULL
2332,246,14,3,6,3,1:17.925,NULL,NULL
2333,246,55,6,27,4,1:18.761,NULL,NULL
2334,246,22,17,14,5,1:18.810,NULL,NULL
2335,246,44,27,26,6,1:19.047,NULL,NULL
2336,246,77,6,28,7,1:19.051,NULL,NULL
2337,246,57,1,8,8,1:19.238,NULL,NULL
2338,246,84,27,25,9,1:19.384,NULL,NULL
2339,246,65,22,2,10,1:19.555,NULL,NULL
2340,246,56,17,15,11,1:19.845,NULL,NULL
2341,246,49,15,30,12,1:20.309,NULL,NULL
2342,246,87,1,7,13,1:20.527,NULL,NULL
2343,246,63,25,4,14,1:20.796,NULL,NULL
2344,246,96,15,29,15,1:20.943,NULL,NULL
2345,246,81,29,9,16,1:21.076,NULL,NULL
2346,246,69,18,24,17,1:21.323,NULL,NULL
2347,246,89,29,10,18,1:21.894,NULL,NULL
2348,246,79,25,3,19,1:21.930,NULL,NULL
2349,246,94,18,23,20,1:22.104,NULL,NULL
2350,246,85,30,17,21,1:23.466,NULL,NULL
2351,246,92,30,16,22,1:23.647,NULL,NULL
2352,246,64,28,21,23,1:24.184,NULL,NULL
2353,246,90,28,22,24,1:24.865,NULL,NULL
2354,247,71,3,5,1,1:28.124,NULL,NULL
2355,247,30,22,1,2,1:28.397,NULL,NULL
2356,247,14,3,6,3,1:28.947,NULL,NULL
2357,247,77,6,28,4,1:29.657,NULL,NULL
2358,247,65,22,2,5,1:29.867,NULL,NULL
2359,247,55,6,27,6,1:29.874,NULL,NULL
2360,247,56,17,15,7,1:30.083,NULL,NULL
2361,247,57,1,8,8,1:30.140,NULL,NULL
2362,247,22,17,14,9,1:30.354,NULL,NULL
2363,247,87,1,7,10,1:30.453,NULL,NULL
2364,247,84,27,25,11,1:30.946,NULL,NULL
2365,247,49,15,30,12,1:31.602,NULL,NULL
2366,247,44,27,26,13,1:31.842,NULL,NULL
2367,247,79,25,3,14,1:32.087,NULL,NULL
2368,247,94,18,23,15,1:32.259,NULL,NULL
2369,247,96,15,29,16,1:33.166,NULL,NULL
2370,247,97,29,9,17,1:34.154,NULL,NULL
2371,247,69,18,24,18,1:34.556,NULL,NULL
2372,247,89,29,10,19,1:35.323,NULL,NULL
2373,247,64,28,21,20,1:36.023,NULL,NULL
2374,247,92,30,16,21,1:36.076,NULL,NULL
2375,247,90,28,22,22,1:36.651,NULL,NULL
2376,247,63,25,3,23,1:48.639,NULL,NULL
2377,247,85,30,17,24,1:52.398,NULL,NULL
2378,248,71,3,5,1,1:44.385,NULL,NULL
2379,248,30,22,1,2,1:44.465,NULL,NULL
2380,248,14,3,6,3,1:44.540,NULL,NULL
2381,248,77,6,28,4,1:45.553,NULL,NULL
2382,248,22,17,14,5,1:45.765,NULL,NULL
2383,248,56,17,15,6,1:45.846,NULL,NULL
2384,248,57,1,8,7,1:45.849,NULL,NULL
2385,248,87,1,7,8,1:46.221,NULL,NULL
2386,248,65,22,2,9,1:46.315,NULL,NULL
2387,248,55,6,27,10,1:46.356,NULL,NULL
2388,248,49,15,30,11,1:46.801,NULL,NULL
2389,248,44,27,26,12,1:47.372,NULL,NULL
2390,248,63,25,4,13,1:47.507,NULL,NULL
2391,248,96,15,29,14,1:47.636,NULL,NULL
2392,248,97,29,9,15,1:48.093,NULL,NULL
2393,248,69,18,24,16,1:49.302,NULL,NULL
2394,248,79,25,3,17,1:49.402,NULL,NULL
2395,248,88,27,25,18,1:49.716,NULL,NULL
2396,248,89,29,10,19,1:49.892,NULL,NULL
2397,248,94,18,23,20,1:49.990,NULL,NULL
2398,248,64,28,21,21,1:52.961,NULL,NULL
2399,248,90,28,22,22,1:53.405,NULL,NULL
2400,248,85,30,17,23,1:53.492,NULL,NULL
2401,248,86,30,16,24,1:54.625,NULL,NULL
2402,249,71,3,5,1,1:16.982,NULL,NULL
2403,249,14,3,6,2,1:17.366,NULL,NULL
2404,249,30,22,1,3,1:17.558,NULL,NULL
2405,249,77,6,28,4,1:18.059,NULL,NULL
2406,249,57,1,8,5,1:18.363,NULL,NULL
2407,249,55,6,27,6,1:18.968,NULL,NULL
2408,249,56,17,15,7,1:19.499,NULL,NULL
2409,249,84,27,25,8,1:19.748,NULL,NULL
2410,249,65,22,2,9,1:20.072,NULL,NULL
2411,249,44,27,26,10,1:20.160,NULL,NULL
2412,249,49,15,30,11,1:20.413,NULL,NULL
2413,249,69,18,24,12,1:20.543,NULL,NULL
2414,249,87,1,7,13,1:20.640,NULL,NULL
2415,249,22,17,14,14,1:20.902,NULL,NULL
2416,249,83,18,23,15,1:21.156,NULL,NULL
2417,249,63,25,4,16,1:21.624,NULL,NULL
2418,249,79,25,3,17,1:21.702,NULL,NULL
2419,249,89,29,10,18,1:22.081,NULL,NULL
2420,249,96,15,29,19,1:22.161,NULL,NULL
2421,249,97,29,9,20,1:23.275,NULL,NULL
2422,249,90,28,22,21,1:24.351,NULL,NULL
2423,249,85,30,17,22,1:24.371,NULL,NULL
2424,249,64,28,21,23,1:24.695,NULL,NULL
2425,249,86,30,16,24,1:26.570,NULL,NULL
2426,250,77,6,28,1,1:54.392,NULL,NULL
2427,250,55,6,27,2,1:54.631,NULL,NULL
2428,250,57,1,8,3,1:55.435,NULL,NULL
2429,250,65,22,2,4,1:56.085,NULL,NULL
2430,250,14,3,6,5,1:56.254,NULL,NULL
2431,250,87,1,7,6,1:56.622,NULL,NULL
2432,250,56,17,15,7,1:57.001,NULL,NULL
2433,250,71,3,5,8,1:57.768,NULL,NULL
2434,250,44,27,26,9,1:58.021,NULL,NULL
2435,250,49,15,30,10,1:58.148,NULL,NULL
2436,250,63,25,4,11,1:58.224,NULL,NULL
2437,250,22,17,14,12,1:58.293,NULL,NULL
2438,250,84,27,26,13,1:58.314,NULL,NULL
2439,250,96,15,29,14,1:58.356,NULL,NULL
2440,250,79,25,3,15,1:58.551,NULL,NULL
2441,250,30,22,1,16,1:59.079,NULL,NULL
2442,250,83,18,23,17,1:59.256,NULL,NULL
2443,250,89,29,10,18,2:00.990,NULL,NULL
2444,250,69,18,24,19,2:01.013,NULL,NULL
2445,250,97,29,9,20,2:01.685,NULL,NULL
2446,250,85,30,17,21,2:02.405,NULL,NULL
2447,250,90,28,22,22,2:03.817,NULL,NULL
2448,250,86,30,16,23,2:06.407,NULL,NULL
2449,250,64,28,21,24,2:09.537,NULL,NULL
2450,251,14,3,6,1,1:24.462,NULL,NULL
2451,251,30,22,1,2,1:25.026,NULL,NULL
2452,251,77,6,28,3,1:25.353,NULL,NULL
2453,251,71,3,5,4,1:25.699,NULL,NULL
2454,251,55,6,27,5,1:25.707,NULL,NULL
2455,251,22,17,14,6,1:25.919,NULL,NULL
2456,251,57,1,8,7,1:25.920,NULL,NULL
2457,251,65,22,2,8,1:26.433,NULL,NULL
2458,251,87,1,7,9,1:26.472,NULL,NULL
2459,251,49,15,30,10,1:26.541,NULL,NULL
2460,251,84,27,26,11,1:27.067,NULL,NULL
2461,251,56,17,15,12,1:27.271,NULL,NULL
2462,251,44,27,26,13,1:27.384,NULL,NULL
2463,251,96,15,29,14,1:28.741,NULL,NULL
2464,251,97,29,9,15,1:28.870,NULL,NULL
2465,251,63,25,4,16,1:29.028,NULL,NULL
2466,251,79,25,3,17,1:29.287,NULL,NULL
2467,251,69,18,24,18,1:29.559,NULL,NULL
2468,251,83,18,23,19,1:29.936,NULL,NULL
2469,251,89,29,10,20,1:30.515,NULL,NULL
2470,251,85,30,17,21,1:30.721,NULL,NULL
2471,251,90,28,22,22,1:30.834,NULL,NULL
2472,251,64,28,21,23,1:32.102,NULL,NULL
2473,251,86,30,16,24,1:32.470,NULL,NULL
2474,252,14,3,6,1,1:20.537,NULL,NULL
2475,252,71,3,5,2,1:20.905,NULL,NULL
2476,252,30,22,1,3,1:21.301,NULL,NULL
2477,252,77,6,28,4,1:21.970,NULL,NULL
2478,252,49,15,30,5,1:22.226,NULL,NULL
2479,252,65,22,2,6,1:22.322,NULL,NULL
2480,252,55,6,27,7,1:22.391,NULL,NULL
2481,252,22,17,14,8,1:22.538,NULL,NULL
2482,252,84,27,25,9,1:22.588,NULL,NULL
2483,252,56,17,15,10,1:22.831,NULL,NULL
2484,252,44,27,26,11,1:22.904,NULL,NULL
2485,252,87,1,7,12,1:22.914,NULL,NULL
2486,252,57,1,8,13,1:23.064,NULL,NULL
2487,252,96,15,29,14,1:23.934,NULL,NULL
2488,252,63,25,4,15,1:23.936,NULL,NULL
2489,252,79,25,3,16,1:24.287,NULL,NULL
2490,252,83,18,23,17,1:24.657,NULL,NULL
2491,252,69,18,24,18,1:24.778,NULL,NULL
2492,252,89,29,10,19,1:24.883,NULL,NULL
2493,252,97,29,9,20,1:25.179,NULL,NULL
2494,252,85,30,17,21,1:26.172,NULL,NULL
2495,252,64,28,21,22,1:27.292,NULL,NULL
2496,252,90,28,22,23,1:27.523,NULL,NULL
2497,252,98,30,16,24,1:32.769,NULL,NULL
2498,253,14,3,6,1,1:18.738,NULL,NULL
2499,253,71,3,5,2,1:18.972,NULL,NULL
2500,253,30,22,1,3,1:19.150,NULL,NULL
2501,253,77,6,28,4,1:19.821,NULL,NULL
2502,253,56,17,15,5,1:20.488,NULL,NULL
2503,253,55,6,27,6,1:20.510,NULL,NULL
2504,253,65,22,2,7,1:20.653,NULL,NULL
2505,253,49,15,30,8,1:20.749,NULL,NULL
2506,253,57,1,8,9,1:20.866,NULL,NULL
2507,253,87,1,7,10,1:20.909,NULL,NULL
2508,253,22,17,14,11,1:21.211,NULL,NULL
2509,253,84,27,25,12,1:21.541,NULL,NULL
2510,253,96,15,29,13,1:22.059,NULL,NULL
2511,253,44,27,26,14,1:22.062,NULL,NULL
2512,253,63,25,4,15,1:23.058,NULL,NULL
2513,253,83,18,23,16,1:23.328,NULL,NULL
2514,253,97,29,9,17,1:23.689,NULL,NULL
2515,253,69,18,24,18,1:23.760,NULL,NULL
2516,253,99,25,3,19,1:24.286,NULL,NULL
2517,253,85,30,17,20,1:24.696,NULL,NULL
2518,253,89,29,10,21,1:24.900,NULL,NULL
2519,253,64,28,21,22,1:25.157,NULL,NULL
2520,253,90,28,22,23,1:26.098,NULL,NULL
2521,253,98,30,16,24,1:27.853,NULL,NULL
2522,254,14,3,6,1,1:14.013,NULL,NULL
2523,254,71,3,5,2,1:14.213,NULL,NULL
2524,254,30,22,1,3,1:14.284,NULL,NULL
2525,254,55,6,27,4,1:14.919,NULL,NULL
2526,254,77,6,28,5,1:14.974,NULL,NULL
2527,254,56,17,15,6,1:15.354,NULL,NULL
2528,254,65,22,2,7,1:15.556,NULL,NULL
2529,254,49,15,30,8,1:15.561,NULL,NULL
2530,254,44,27,26,9,1:15.621,NULL,NULL
2531,254,87,1,7,10,1:15.652,NULL,NULL
2532,254,22,17,14,11,1:15.774,NULL,NULL
2533,254,76,1,8,12,1:16.339,NULL,NULL
2534,254,88,27,25,13,1:16.519,NULL,NULL
2535,254,83,18,23,14,1:16.596,NULL,NULL
2536,254,96,15,29,15,1:16.646,NULL,NULL
2537,254,69,18,24,16,1:16.887,NULL,NULL
2538,254,79,25,3,17,1:17.014,NULL,NULL
2539,254,63,25,4,18,1:17.213,NULL,NULL
2540,254,81,29,9,19,1:18.114,NULL,NULL
2541,254,89,29,10,20,1:18.212,NULL,NULL
2542,254,64,28,21,21,1:19.579,NULL,NULL
2543,254,90,28,22,22,1:19.745,NULL,NULL
2544,254,85,30,17,23,1:20.093,NULL,NULL
2545,254,92,30,16,24,1:21.405,NULL,NULL
2546,255,30,22,1,1,1:38.023,NULL,NULL
2547,255,55,6,27,2,1:38.888,NULL,NULL
2548,255,57,1,8,3,1:38.954,NULL,NULL
2549,255,71,3,5,4,1:39.032,NULL,NULL
2550,255,77,6,28,5,1:39.040,NULL,NULL
2551,255,14,3,6,6,1:39.155,NULL,NULL
2552,255,56,17,15,7,1:39.621,NULL,NULL
2553,255,49,15,30,8,1:40.010,NULL,NULL
2554,255,65,22,2,9,1:40.349,NULL,NULL
2555,255,22,17,14,10,1:40.381,NULL,NULL
2556,255,44,27,26,11,1:40.838,NULL,NULL
2557,255,63,25,4,12,1:41.355,NULL,NULL
2558,255,88,27,25,13,1:41.592,NULL,NULL
2559,255,79,25,3,14,1:41.977,NULL,NULL
2560,255,81,29,9,15,1:42.059,NULL,NULL
2561,255,91,15,29,16,1:42.912,NULL,NULL
2562,255,83,18,23,17,1:43.102,NULL,NULL
2563,255,69,18,24,18,1:43.542,NULL,NULL
2564,255,89,29,10,19,1:44.074,NULL,NULL
2565,255,85,30,17,20,1:46.097,NULL,NULL
2566,255,64,28,21,21,1:46.654,NULL,NULL
2567,255,90,28,22,22,1:48.267,NULL,NULL
2568,255,92,30,16,23,1:48.289,NULL,NULL
2569,255,87,1,7,24,16:42.640,NULL,NULL
2570,256,71,3,5,1,NULL,NULL,NULL
2571,256,14,3,6,2,NULL,NULL,NULL
2572,256,30,22,1,3,NULL,NULL,NULL
2573,256,77,6,28,4,NULL,NULL,NULL
2574,256,55,6,27,5,NULL,NULL,NULL
2575,256,49,15,30,6,NULL,NULL,NULL
2576,256,22,17,14,7,NULL,NULL,NULL
2577,256,65,22,2,8,NULL,NULL,NULL
2578,256,56,17,15,9,NULL,NULL,NULL
2579,256,87,1,7,10,NULL,NULL,NULL
2580,256,84,27,25,11,NULL,NULL,NULL
2581,256,44,27,26,12,NULL,NULL,NULL
2582,256,81,29,9,13,NULL,NULL,NULL
2583,256,63,25,4,14,NULL,NULL,NULL
2584,256,69,18,24,15,NULL,NULL,NULL
2585,256,79,25,3,16,NULL,NULL,NULL
2586,256,83,18,23,17,NULL,NULL,NULL
2587,256,91,15,29,18,NULL,NULL,NULL
2588,256,89,29,10,19,NULL,NULL,NULL
2589,256,90,28,22,20,NULL,NULL,NULL
2590,256,64,28,21,21,NULL,NULL,NULL
2591,256,85,30,16,22,NULL,NULL,NULL
2592,256,92,30,16,23,NULL,NULL,NULL
2593,256,57,1,8,24,NULL,NULL,NULL
2594,257,102,3,2,1,1:15.962,NULL,NULL
2595,257,30,22,5,2,1:16.290,NULL,NULL
2596,257,55,6,27,3,1:17.385,NULL,NULL
2597,257,71,3,0,4,1:17.554,NULL,NULL
2598,257,49,15,30,5,1:17.806,NULL,NULL
2599,257,81,29,10,6,1:17.866,NULL,NULL
2600,257,91,15,29,7,1:17.927,NULL,NULL
2601,257,57,1,7,8,1:18.122,NULL,NULL
2602,257,50,22,6,9,1:18.183,NULL,NULL
2603,257,79,25,3,10,1:18.194,NULL,NULL
2604,257,104,29,9,11,1:18.204,NULL,NULL
2605,257,87,25,4,12,1:18.246,NULL,NULL
2606,257,100,33,20,13,1:18.321,NULL,NULL
2607,257,22,17,14,14,1:18.414,NULL,NULL
2608,257,94,18,23,15,1:18.659,NULL,NULL
2609,257,56,17,15,16,1:18.751,NULL,NULL
2610,257,77,6,28,17,1:18.855,NULL,NULL
2611,257,84,1,8,18,1:18.864,NULL,NULL
2612,257,44,27,26,19,1:19.304,NULL,NULL
2613,257,103,27,25,20,1:19.398,NULL,NULL
2614,257,65,32,12,21,1:19.483,NULL,NULL
2615,257,105,18,24,22,1:19.517,NULL,NULL
2616,257,106,33,19,23,1:19.524,NULL,NULL
2617,257,83,32,11,24,1:19.975,NULL,NULL
2618,257,92,30,34,25,1:20.729,NULL,NULL
2619,257,101,31,31,26,1:21.186,NULL,NULL
2620,258,102,3,2,1,1:10.218,NULL,NULL
2621,258,30,22,5,2,1:10.440,NULL,NULL
2622,258,71,3,0,3,1:10.771,NULL,NULL
2623,258,57,1,7,4,1:11.683,NULL,NULL
2624,258,77,6,28,5,1:11.744,NULL,NULL
2625,258,84,1,8,6,1:12.351,NULL,NULL
2626,258,78,6,27,7,1:12.372,NULL,NULL
2627,258,22,17,14,8,1:12.409,NULL,NULL
2628,258,104,29,9,9,1:12.444,NULL,NULL
2629,258,50,22,6,10,1:12.554,NULL,NULL
2630,258,49,15,30,11,1:12.686,NULL,NULL
2631,258,87,25,4,12,1:12.751,NULL,NULL
2632,258,81,29,10,13,1:12.866,NULL,NULL
2633,258,79,25,3,14,1:13.013,NULL,NULL
2634,258,105,18,24,15,1:13.016,NULL,NULL
2635,258,100,33,20,16,1:13.111,NULL,NULL
2636,258,94,18,23,17,1:13.529,NULL,NULL
2637,258,103,27,25,18,1:13.613,NULL,NULL
2638,258,91,15,29,19,1:13.855,NULL,NULL
2639,258,88,17,15,20,1:13.932,NULL,NULL
2640,258,106,33,19,21,1:14.101,NULL,NULL
2641,258,44,27,26,22,1:14.106,NULL,NULL
2642,258,65,32,12,23,1:14.424,NULL,NULL
2643,258,83,32,11,24,1:14.657,NULL,NULL
2644,258,101,31,31,25,1:14.748,NULL,NULL
2645,258,107,31,32,26,1:16.536,NULL,NULL
2646,259,102,3,2,1,1:21.548,NULL,NULL
2647,259,30,22,5,2,1:21.885,NULL,NULL
2648,259,77,6,28,3,1:22.113,NULL,NULL
2649,259,71,3,0,4,1:22.168,NULL,NULL
2650,259,109,22,6,5,1:22.717,NULL,NULL
2651,259,78,6,27,6,1:22.841,NULL,NULL
2652,259,49,15,30,7,1:23.119,NULL,NULL
2653,259,57,1,7,8,1:23.140,NULL,NULL
2654,259,79,25,3,9,1:23.322,NULL,NULL
2655,259,91,15,29,10,1:23.347,NULL,NULL
2656,259,81,29,10,11,1:23.663,NULL,NULL
2657,259,87,25,4,12,1:23.703,NULL,NULL
2658,259,84,1,8,13,1:23.858,NULL,NULL
2659,259,94,18,23,14,1:24.078,NULL,NULL
2660,259,105,18,24,15,1:24.276,NULL,NULL
2661,259,104,29,9,16,1:24.472,NULL,NULL
2662,259,103,27,25,17,1:24.678,NULL,NULL
2663,259,100,33,20,18,1:24.852,NULL,NULL
2664,259,44,27,26,19,1:24.996,NULL,NULL
2665,259,65,32,12,20,1:25.114,NULL,NULL
2666,259,110,17,15,21,1:25.234,NULL,NULL
2667,259,83,32,11,22,1:25.295,NULL,NULL
2668,259,106,33,19,23,1:25.991,NULL,NULL
2669,259,101,31,31,24,1:26.817,NULL,NULL
2670,259,92,30,34,25,1:27.143,NULL,NULL
2671,259,107,31,32,26,1:27.584,NULL,NULL
2672,259,108,30,33,27,1:27.881,NULL,NULL
2673,259,22,17,14,28,NULL,NULL,NULL
2674,261,30,22,5,1,1:21.908,NULL,NULL
2675,261,71,3,0,2,1:22.559,NULL,NULL
2676,261,57,1,7,3,1:22.660,NULL,NULL
2677,261,109,22,6,4,1:22.983,NULL,NULL
2678,261,22,17,14,5,1:23.594,NULL,NULL
2679,261,55,6,27,6,1:23.700,NULL,NULL
2680,261,77,6,28,7,1:23.715,NULL,NULL
2681,261,84,1,8,8,1:23.763,NULL,NULL
2682,261,14,3,2,9,1:23.782,NULL,NULL
2683,261,79,25,3,10,1:23.969,NULL,NULL
2684,261,87,25,4,11,1:23.981,NULL,NULL
2685,261,49,15,30,12,1:24.254,NULL,NULL
2686,261,56,17,15,13,1:24.930,NULL,NULL
2687,261,105,18,24,14,1:24.996,NULL,NULL
2688,261,81,29,10,15,1:25.018,NULL,NULL
2689,261,100,33,20,16,1:25.050,NULL,NULL
2690,261,106,33,19,17,1:25.161,NULL,NULL
2691,261,94,18,23,18,1:25.247,NULL,NULL
2692,261,44,27,26,19,1:25.577,NULL,NULL
2693,261,103,27,25,20,1:25.766,NULL,NULL
2694,261,104,29,9,21,1:26.084,NULL,NULL
2695,261,65,32,12,22,1:26.397,NULL,NULL
2696,261,70,32,11,23,1:27.685,NULL,NULL
2697,261,101,31,31,24,1:28.151,NULL,NULL
2698,261,92,30,34,25,1:28.873,NULL,NULL
2699,261,108,30,33,26,1:30.657,NULL,NULL
2700,262,30,22,5,1,1:26.178,NULL,NULL
2701,262,55,6,27,2,1:26.277,NULL,NULL
2702,262,77,6,28,3,1:27.059,NULL,NULL
2703,262,71,3,0,4,1:27.094,NULL,NULL
2704,262,14,3,2,5,1:27.211,NULL,NULL
2705,262,22,17,14,6,1:27.554,NULL,NULL
2706,262,57,1,7,7,1:27.616,NULL,NULL
