constructorResultados,corrida_Id,constructor_Id,pontos
11312,672,196,4
11311,672,11,6
11310,672,6,9
11325,673,191,0
11324,673,66,0
11323,673,196,1
11322,673,11,2
11321,673,187,3
11320,673,6,6
11319,673,180,9
11336,674,190,0
11335,674,187,0
11334,674,66,1
11333,674,6,3
11332,674,191,4
11331,674,180,6
11330,674,196,9
11347,675,194,1
11346,675,82,2
11345,675,66,3
11344,675,6,4
11343,675,196,6
11342,675,187,9
11358,676,82,0
11357,676,196,1
11356,676,195,2
11355,676,180,3
11354,676,66,4
11353,676,187,9
11368,677,1,0
11367,677,66,0
11366,677,187,3
11365,677,11,4
11364,677,180,6
11363,677,196,9
11379,678,195,0
11378,678,196,0
11377,678,11,2
11376,678,66,3
11375,678,187,6
11374,678,180,9
11160,679,183,2
11159,679,191,3
11158,679,11,4
11157,679,170,6
11156,679,167,9
11171,680,172,0
11170,680,66,1
11169,680,167,2
11168,680,194,3
11167,680,6,4
11166,680,176,6
11165,680,191,9
11181,681,66,0
11180,681,176,0
11179,681,6,3
11178,681,191,6
11177,681,180,9
11192,682,183,0
11191,682,180,1
11190,682,167,3
11189,682,6,4
11188,682,66,8
11187,682,190,9
11198,683,6,0
11197,683,167,3
11196,683,66,4
11195,683,191,9
11207,684,66,0
11206,684,11,1
11205,684,167,2
11204,684,6,4
11203,684,191,6
11202,684,180,9
11217,685,66,0
11216,685,182,0
11215,685,167,2
11214,685,180,0
11213,685,11,3
11212,685,6,4
11211,685,191,9
11227,686,194,0
11226,686,6,1
11225,686,66,2
11224,686,180,3
11223,686,190,4
11222,686,191,9
11237,687,6,0
11236,687,66,2
11235,687,167,3
11234,687,180,4
11233,687,191,6
11232,687,11,9
11245,688,6,0
11244,688,11,0
11243,688,187,0
11242,688,167,3
11241,688,191,4
11240,688,180,9
11255,689,6,0
11254,689,187,0
11253,689,167,1
11252,689,66,2
11251,689,11,3
11250,689,191,6
11249,689,180,9
11076,690,191,0
11075,690,176,0
11074,690,181,0
11073,690,172,0
11086,691,183,0
11085,691,172,0
11084,691,176,0
11083,691,66,0
11082,691,189,0
11095,692,66,0
11094,692,172,0
11093,692,183,0
11092,692,181,1
11091,692,189,2
11106,693,189,0
11105,693,176,0
11104,693,192,0
11103,693,181,0
11102,693,183,0
11101,693,188,1
11114,694,181,0
11113,694,167,0
11112,694,6,1
11111,694,176,2
11125,695,183,0
11124,695,192,0
11123,695,172,0
11122,695,176,0
11121,695,189,0
11134,696,11,0
11133,696,172,0
11132,696,66,0
11131,696,183,1
11146,697,190,0
11145,697,6,0
11144,697,191,0
11143,697,11,0
11142,697,66,0
11155,698,190,0
11154,698,66,0
11153,698,187,0
11152,698,176,0
11151,698,189,2
10918,700,11,0
10910,699,167,0
10909,699,93,0
10908,699,180,0
10907,699,184,0
10906,699,186,0
10917,700,176,0
10916,700,172,0
10915,700,183,0
10914,700,181,1
10913,700,170,2
10926,701,176,0
10925,701,6,0
10924,701,181,0
10923,701,11,1
10922,701,183,3
10932,702,170,0
10931,702,181,1
10930,702,183,3
10929,702,6,4
10942,703,11,0
10941,703,176,0
10940,703,170,0
10939,703,181,0
10949,704,176,0
10948,704,6,0
10947,704,11,1
10946,704,183,4
10957,705,181,0
10956,705,6,1
10955,705,170,3
10954,705,183,4
10953,705,66,6
10965,706,11,0
10964,706,172,0
10963,706,176,1
10962,706,170,2
10961,706,6,3
10973,707,181,0
10972,707,176,0
10971,707,11,0
10970,707,170,1
10981,708,66,0
10980,708,6,0
10979,708,176,1
10728,709,6,0
10727,709,183,0
10726,709,176,1
10725,709,170,2
10737,710,181,0
10736,710,170,0
10735,710,183,1
10734,710,176,2
10744,711,6,0
10743,711,94,0
10742,711,66,3
10741,711,183,4
10752,712,6,0
10751,712,176,0
10750,712,170,1
10749,712,172,3
10761,713,181,0
10760,713,94,0
10759,713,170,1
10758,713,183,3
10757,713,6,4
10771,714,170,0
10770,714,11,0
10769,714,176,0
10768,714,183,0
10767,714,172,0
10779,715,170,0
10778,715,181,0
10777,715,176,0
10776,715,94,2
10775,715,183,4
10788,716,176,0
10787,716,183,0
10786,716,181,0
10785,716,172,1
10784,716,94,2
10799,717,170,0
10798,717,11,0
10797,717,183,0
10796,717,176,0
10795,717,94,1
10794,717,172,2
10806,718,181,0
10805,718,94,0
10804,718,66,0
10803,718,170,0
10527,719,92,0
10526,719,54,0
10525,719,34,0
10524,719,26,0
10523,719,176,0
10522,719,172,1
10538,720,176,0
10537,720,26,0
10536,720,6,0
10535,720,92,0
10534,720,95,1
10533,720,66,3
10532,720,34,4
10550,721,54,0
10549,721,26,0
10548,721,170,0
10547,721,95,0
10546,721,176,0
10545,721,66,2
10560,722,92,0
10559,722,6,0
10558,722,94,0
10557,722,26,0
10556,722,176,1
10555,722,34,3
10573,723,94,0
10572,723,92,0
10571,723,97,0
10570,723,34,0
10569,723,95,0
10568,723,170,0
10567,723,26,0
10585,724,97,0
10584,724,26,0
10583,724,92,0
10582,724,34,0
10581,724,170,1
10580,724,176,2
10579,724,95,3
10600,725,167,0
10599,725,95,0
10598,725,92,0
10597,725,97,0
10596,725,6,0
10595,725,54,0
10594,725,26,0
10593,725,176,0
10611,726,26,0
10610,726,176,0
10609,726,170,0
10608,726,98,0
10607,726,95,1
10606,726,6,2
10605,726,34,3
10620,727,6,0
10619,727,54,0
10618,727,95,0
10617,727,176,0
10616,727,170,2
10333,729,26,0
10332,729,99,0
10331,729,95,1
10330,729,170,2
10329,729,6,4
10328,729,172,6
10341,730,175,0
10340,730,176,0
10339,730,172,0
10338,730,66,1
10337,730,95,2
10336,730,26,3
10347,731,170,0
10346,731,95,0
10345,731,26,2
10344,731,6,4
10343,731,66,6
10354,732,87,0
10353,732,172,0
10352,732,26,2
10351,732,66,4
10365,733,97,0
10364,733,176,0
10363,733,6,0
10362,733,99,0
10361,733,95,0
10360,733,66,3
10373,734,34,0
10372,734,100,0
10371,734,6,1
10370,734,170,2
10369,734,172,3
10368,734,95,4
10384,735,97,0
10383,735,99,0
10382,735,26,0
10381,735,176,0
10380,735,172,0
10379,735,95,1
10393,736,176,1
10392,736,95,2
10391,736,34,3
10390,736,170,4
10401,737,26,0
10400,737,89,0
10399,737,95,0
10398,737,172,2
10397,737,34,3
10219,741,101,0
10199,738,99,0
10198,738,66,0
10197,738,167,0
10196,738,170,1
10210,740,167,0
10204,739,95,0
10203,739,66,0
10201,739,172,4
10209,740,66,0
10208,740,172,0
10207,740,95,1
10218,741,99,0
10217,741,174,0
10216,741,167,0
10215,741,66,1
10212,741,95,6
10327,729,66,9
10246,744,99,0
10228,742,99,0
10227,742,102,0
10222,742,95,2
10235,743,103,0
10234,743,66,0
10233,743,167,0
10232,743,95,0
10245,744,174,0
10244,744,101,0
10243,744,175,0
10242,744,173,0
10241,744,172,0
10240,744,167,0
10250,745,170,3
10249,745,66,4
10248,745,95,6
10247,745,172,9
10028,749,117,0
10027,749,167,0
10026,749,6,2
10025,749,66,4
10024,749,32,6
10023,749,170,8
9903,757,115,0
9902,757,109,0
9901,757,121,0
9893,756,105,0
9900,757,120,0
9899,757,119,0
9898,757,114,0
10010,747,101,0
10009,747,167,0
10008,747,66,2
10007,747,6,4
10006,747,170,6
10005,747,32,8
10003,746,104,0
10002,746,66,0
10001,746,32,1
10000,746,167,3
9999,746,6,8
9998,746,170,8
9886,764,105,0
9885,764,125,0
9884,764,169,0
9883,764,124,0
9882,764,168,0
9881,764,113,0
9880,764,167,0
9879,764,95,0
9904,757,122,0
9875,763,32,0
9874,763,105,0
9873,763,167,0
9871,763,66,0
9872,763,117,0
9937,762,32,0
9936,762,167,0
9935,762,117,0
9933,762,6,4
9931,761,32,0
9930,761,167,0
9928,761,170,3
9916,759,32,0
9926,760,123,0
9925,760,118,0
9924,760,101,0
9923,760,167,0
9922,760,105,0
9921,760,169,0
9920,760,32,0
9915,759,167,0
9914,759,105,0
10022,748,116,0
9912,759,170,4
9910,758,117,0
9909,758,95,0
9908,758,6,2
9907,758,32,3
9906,758,170,6
9905,758,66,8
9897,757,113,0
9896,757,108,3
9895,757,110,5
9929,761,66,2
9892,756,95,0
9891,756,32,0
9890,756,66,0
9889,756,167,0
9888,756,6,6
9887,756,170,8
9669,775,32,0
9668,775,87,0
9667,775,105,0
9666,775,66,5
9665,775,6,10
9664,775,118,9
9663,774,66,0
9662,774,32,0
9661,774,87,2
9660,774,105,0
9659,774,6,6
9658,774,118,8
9657,773,32,0
9656,773,105,0
9655,773,87,0
9654,773,66,3
9653,773,6,6
9652,773,118,8
9651,772,105,0
9650,772,66,0
9649,772,32,0
9648,772,95,0
9647,772,6,3
9646,772,87,6
9645,772,118,8
9644,771,125,0
9643,771,32,0
9642,771,105,0
9641,771,66,2
9640,771,118,3
9639,771,87,4
9638,771,6,8
9637,770,32,0
9636,770,66,0
9635,770,87,0
9634,770,105,3
9633,770,118,6
9632,770,6,8
9631,769,87,0
9630,769,105,0
9629,769,66,2
9628,769,32,3
9627,769,6,6
9626,769,118,8
9927,761,6,8
9919,760,117,0
9918,760,66,6
9917,760,170,8
9934,762,66,2
9618,767,95,0
9617,767,105,0
9616,767,32,0
9615,767,6,2
9614,767,87,3
9613,767,66,6
9612,767,118,8
9611,766,127,0
9610,766,125,0
9609,766,118,0
9608,766,105,0
9607,766,32,0
9606,766,66,2
9605,766,6,6
9604,766,87,8
9603,765,105,3
9602,765,6,6
9601,765,87,8
11238,687,194,0
11231,686,170,0
11230,686,189,0
11229,686,176,0
11228,686,167,0
11221,685,90,0
11220,685,82,0
11219,685,190,0
11218,685,26,0
11210,684,193,0
11209,684,190,0
11208,684,183,0
11201,683,183,0
11200,683,180,0
11199,683,190,0
11194,682,11,0
11193,682,191,0
11186,681,194,0
11185,681,190,0
11184,681,11,0
11183,681,167,0
11182,681,183,0
11176,680,189,0
11175,680,183,0
11174,680,82,0
11173,680,190,0
11172,680,11,0
11164,679,66,0
11163,679,189,0
11162,679,176,0
11161,679,184,0
11147,697,189,0
11137,696,181,0
11136,696,189,0
11135,696,190,0
11126,695,181,0
11116,694,189,0
11115,694,183,0
11107,693,91,0
11096,692,176,0
11087,691,188,0
11078,690,187,0
11077,690,183,0
11150,698,11,3
11149,698,191,6
11148,698,167,9
11141,697,172,1
11140,697,187,2
11139,697,167,6
11138,697,176,9
11130,696,176,2
11129,696,167,3
11128,696,191,4
11127,696,6,9
11120,695,6,1
11119,695,66,3
11118,695,167,6
11117,695,191,9
11110,694,172,4
11109,694,66,6
11108,694,191,9
11100,693,167,2
11099,693,172,3
11098,693,66,4
11097,693,191,15
11090,692,167,3
11089,692,6,6
11088,692,191,9
11081,691,191,3
11080,691,167,6
11079,691,6,9
11072,690,167,0
11071,690,6,6
11070,690,66,9
10982,708,170,0
10974,707,172,0
10966,706,181,0
10958,705,176,0
10951,704,170,0
10950,704,181,0
10943,703,186,0
10934,702,11,0
10933,702,176,0
10978,708,181,3
10977,708,172,4
10976,708,183,6
10975,708,11,9
10969,707,6,3
10968,707,183,6
10967,707,66,9
10960,706,183,4
10959,706,66,9
10952,705,172,9
10945,704,66,6
10944,704,172,9
10938,703,183,1
10937,703,6,4
10936,703,66,6
10935,703,172,9
10928,702,66,6
10927,702,172,9
10921,701,170,4
10920,701,66,6
10919,701,172,9
10912,700,6,6
10911,700,66,9
10905,699,185,0
10904,699,176,0
10903,699,51,0
10902,699,182,0
10901,699,183,0
10900,699,181,0
10899,699,170,2
10898,699,66,4
10897,699,6,6
10896,699,172,9
10807,718,176,0
10790,716,11,0
10789,716,96,0
10780,715,172,0
10772,714,92,0
10763,713,182,0
10762,713,176,0
10754,712,181,0
10753,712,94,0
10746,711,176,0
10745,711,92,0
10738,710,95,0
10730,709,92,0
10729,709,94,0
10802,718,172,3
10801,718,6,6
10800,718,183,9
10793,717,181,4
10792,717,6,6
10791,717,66,9
10783,716,66,3
10782,716,170,6
10781,716,6,9
10774,715,66,6
10773,715,6,9
10766,714,181,3
10765,714,66,6
10764,714,6,9
10756,713,66,6
10755,713,172,9
10748,712,66,6
10747,712,183,9
10740,711,170,6
10739,711,172,9
10733,710,66,3
10732,710,6,6
10731,710,172,9
10724,709,172,4
10723,709,66,9
10622,727,32,0
10621,727,26,0
10612,726,54,0
10602,725,173,0
10601,725,179,0
10587,724,54,0
10586,724,177,0
10575,723,54,0
10574,723,86,0
10562,722,86,0
10561,722,54,0
10551,721,92,0
10540,720,94,0
10539,720,54,0
10529,719,95,0
10528,719,86,0
10634,728,26,0
10633,728,176,0
10632,728,51,0
10631,728,180,0
10630,728,167,0
10629,728,89,0
10628,728,95,0
10627,728,6,2
10626,728,170,3
10625,728,66,4
10624,728,34,6
10623,728,172,9
10615,727,66,4
10614,727,34,6
10613,727,172,9
10604,726,172,4
10603,726,66,9
10592,725,34,2
10591,725,94,3
10590,725,170,4
10589,725,66,6
10588,725,172,9
10578,724,66,4
10577,724,172,6
10576,724,6,9
10566,723,176,1
10565,723,66,4
10564,723,6,6
10563,723,172,9
10554,722,66,0
10553,722,170,6
10552,722,172,9
10544,721,94,3
10543,721,6,4
10542,721,34,6
10541,721,172,9
10531,720,170,6
10530,720,172,9
10521,719,6,3
10520,719,170,4
10519,719,66,9
10403,737,99,0
10402,737,178,0
10394,736,26,0
10387,735,177,0
10386,735,86,0
10385,735,174,0
10375,734,176,0
10374,734,97,0
10356,732,32,0
10355,732,176,0
10348,731,176,0
10396,737,170,6
10395,737,66,9
10389,736,66,6
10388,736,172,9
10378,735,6,3
10377,735,170,4
10376,735,66,9
10367,734,26,6
10366,734,66,9
10359,733,170,4
10358,733,26,6
10357,733,172,9
10350,732,170,6
10349,732,95,9
10342,731,172,9
10335,730,6,6
10334,730,170,9
10239,744,66,2
10226,742,97,0
10225,742,167,0
10224,742,172,0
10214,741,170,2
10206,740,170,2
10238,744,170,4
10237,744,95,6
10236,744,6,9
10231,743,170,2
10230,743,6,6
10229,743,172,9
10223,742,66,0
10221,742,170,4
10220,742,6,19
10213,741,172,4
10211,741,6,9
10205,740,6,9
10202,739,170,1
10200,739,6,9
10195,738,95,2
10194,738,6,6
10193,738,172,9
10070,755,105,0
10069,755,171,0
10063,754,105,0
10062,754,167,0
10055,753,66,0
10050,752,171,0
10049,752,167,0
10042,751,106,0
10041,751,118,0
10029,749,106,0
10012,747,171,0
10011,747,106,0
10004,746,105,0
10021,748,115,0
10020,748,114,0
10019,748,113,0
10018,748,112,0
10017,748,111,1
10016,748,110,2
10015,748,109,3
10014,748,108,4
10013,748,107,8
9894,757,107,8
9911,759,6,8
9878,764,32,2
9877,764,6,4
9876,764,170,8
9870,763,6,6
9869,763,170,8
9932,762,170,8
10068,755,106,0
10067,755,167,0
10066,755,66,2
10065,755,170,4
10064,755,32,8
10061,754,101,0
10060,754,104,0
10059,754,170,0
10058,754,95,1
10057,754,171,3
10056,754,6,8
10054,753,167,0
10053,753,6,3
10052,753,32,4
10051,753,170,8
10048,752,101,0
10047,752,117,0
10046,752,66,0
10045,752,6,1
10044,752,32,6
10043,752,170,8
10040,751,171,0
10039,751,66,0
10038,751,6,0
10037,751,167,0
10036,751,32,2
10035,751,170,8
10034,750,106,0
10033,750,66,0
10032,750,32,2
10031,750,6,3
10030,750,170,8
11239,687,190,0
11246,688,66,0
11247,688,190,0
11248,688,194,0
11256,689,194,0
11257,689,176,0
11258,689,189,0
11266,667,183,0
11267,667,190,0
11268,667,89,0
11269,667,170,0
11270,667,66,0
11271,667,195,0
11278,668,66,0
11279,668,191,0
11286,669,190,0
11287,669,191,0
11288,669,196,0
11289,669,194,0
11297,670,11,0
11298,670,191,0
11299,670,194,0
11306,671,180,0
11307,671,11,0
11308,671,187,0
11309,671,195,0
11317,672,180,0
11318,672,191,0
11326,673,195,0
11327,673,82,0
11328,673,190,0
11329,673,194,0
11337,674,26,0
11338,674,1,0
11339,674,82,0
11340,674,195,0
11341,674,11,0
11348,675,180,0
11349,675,191,0
11350,675,11,0
11351,675,190,0
11352,675,195,0
11359,676,6,0
11360,676,191,0
11361,676,11,0
11362,676,194,0
11369,677,195,0
11370,677,191,0
11371,677,194,0
11372,677,6,0
11373,677,82,0
11380,678,82,0
11381,678,191,0
11382,678,6,0
11523,656,66,0
11521,656,180,6
11528,657,187,6
11534,658,182,6
11541,659,180,6
11547,660,182,4
11552,661,182,6
11563,663,196,9
11572,664,187,2
11570,664,180,4
11578,665,182,6
11584,666,182,6
11520,656,196,9
11527,657,196,9
11533,658,180,9
11540,659,196,9
11546,660,196,9
11551,661,196,9
11557,662,182,9
11569,664,182,9
11577,665,180,9
11583,666,187,9
11532,657,180,0
11538,658,6,0
11539,658,66,0
11545,659,66,0
11550,660,6,0
11556,661,66,0
11562,662,66,0
11576,664,183,0
11582,665,187,0
11588,666,180,0
11716,643,187,6
11715,643,34,9
11724,644,187,6
11723,644,37,9
11733,645,34,6
11732,645,32,9
11741,646,66,9
11749,647,37,6
11748,647,32,9
11759,648,37,6
11758,648,32,9
11768,649,34,6
11767,649,32,9
11777,650,6,6
11776,650,32,12
11788,651,34,4
11787,651,6,15
11799,652,37,6
11798,652,6,9
11810,653,37,4
11809,653,6,9
11821,654,66,6
11820,654,32,9
11831,655,6,9
11722,643,86,0
11730,644,86,0
11731,644,198,0
11739,645,6,0
11740,645,198,0
11747,646,86,0
11756,647,198,0
11757,647,85,0
11765,648,198,0
11766,648,85,0
11774,649,82,0
11775,649,198,0
11785,650,198,0
11786,650,85,0
11796,651,86,0
11797,651,85,0
11807,652,32,0
11808,652,85,0
11818,653,34,0
11819,653,25,0
11829,654,86,0
11830,654,198,0
11839,655,25,0
11847,632,200,0
11848,632,199,0
11849,632,66,0
11857,633,180,0
11858,633,200,0
11866,634,34,0
11867,634,82,0
11874,635,25,0
11875,635,1,0
11876,635,180,0
11877,635,201,0
11884,636,34,0
11885,636,200,0
11886,636,199,0
11887,636,6,0
11894,637,34,0
11895,637,201,0
11896,637,199,0
11897,637,1,0
11898,637,6,0
11905,638,66,0
11906,638,199,0
11907,638,82,0
11908,638,1,0
11915,639,199,0
11916,639,25,0
11917,639,6,0
11925,640,34,0
11926,640,199,0
11927,640,6,0
11928,640,85,0
11935,641,82,0
11936,641,63,0
11937,641,34,0
11944,642,1,0
11945,642,199,0
11946,642,63,0
11947,642,180,0
12076,623,66,9
12049,620,25,9
12058,621,1,9
12067,622,32,9
12175,605,32,9
12037,606,63,0
12038,606,37,0
12185,607,1,6
12184,607,25,9
12057,620,82,0
12066,621,63,0
12075,622,66,0
12084,623,37,0
12095,624,32,9
12104,624,81,0
12112,625,6,0
12113,625,66,0
12122,626,63,0
12123,626,81,0
12124,626,83,0
12132,627,82,0
12133,627,32,0
12134,627,81,0
12143,628,34,0
12144,628,84,0
12145,628,6,0
12153,629,82,0
12154,629,25,0
12155,629,81,0
12163,630,66,0
12164,630,32,0
12172,631,82,0
12173,631,66,0
12174,631,81,0
12183,605,63,0
12192,607,37,0
12193,607,66,0
12201,608,80,0
12202,608,6,0
12203,608,63,0
12212,609,37,0
12213,609,80,0
12214,609,6,0
12223,610,80,0
12224,610,66,0
12225,610,81,0
12233,611,63,0
12234,611,80,0
12235,611,58,0
12260,612,25,6
12259,612,32,9
12271,613,32,6
12270,613,1,9
12268,612,80,0
12269,612,57,0
12280,613,81,0
12281,613,63,0
12290,614,34,0
12291,614,81,0
12292,614,57,0
12300,615,37,0
12301,615,66,0
12310,616,37,0
12311,616,57,0
12312,616,58,0
12320,617,58,0
12321,617,66,0
12322,617,80,0
12323,617,57,0
12332,618,63,0
12333,618,6,0
12334,618,57,0
12342,619,6,0
12343,619,63,0
12344,619,57,0
12345,619,25,0
12353,590,32,0
12354,590,63,0
12355,590,80,0
12356,590,58,0
12364,591,66,0
12365,591,26,0
12366,591,58,0
12367,591,80,0
12376,592,32,0
12377,592,6,0
12378,592,64,0
12389,593,26,0
12390,593,80,0
12391,593,32,0
12392,593,78,0
12404,594,32,0
12405,594,79,0
12406,594,63,0
12407,594,64,0
12418,595,37,0
12419,595,80,0
12420,595,63,0
12421,595,77,0
12422,595,78,0
12432,596,6,0
12433,596,63,0
12434,596,32,0
12435,596,66,0
12447,597,63,0
12448,597,64,0
12449,597,77,0
12459,598,34,0
12460,598,63,0
12461,598,64,0
12462,598,57,0
12475,599,64,0
12476,599,79,0
12477,599,57,0
12478,599,76,0
12479,599,74,0
12492,600,80,0
12493,600,57,0
12494,600,77,0
12495,600,78,0
12496,600,74,0
12507,601,32,0
12508,601,25,0
12509,601,80,0
12510,601,66,0
12511,601,57,0
12522,602,66,0
12523,602,64,0
12524,602,63,0
12525,602,57,0
12526,602,78,0
12537,603,80,0
12538,603,66,0
12539,603,58,0
12540,603,37,0
12541,603,57,0
12553,604,67,0
12554,604,63,0
12555,604,37,0
12556,604,73,0
12567,576,3,0
12568,576,73,0
12569,576,66,0
12570,576,56,0
12571,576,63,0
12583,577,25,0
12584,577,67,0
12585,577,66,0
12586,577,37,0
12599,578,37,0
12600,578,63,0
12601,578,56,0
12602,578,26,0
12614,579,66,0
12615,579,64,0
12616,579,25,0
12617,579,67,0
12618,579,56,0
12630,580,3,0
12631,580,75,0
12632,580,66,0
12633,580,57,0
12634,580,56,0
12645,581,37,0
12646,581,32,0
12647,581,3,0
12648,581,64,0
12775,582,73,3
12774,582,34,6
12773,582,6,9
12789,583,6,6
12788,583,64,9
12806,584,1,4
12805,584,64,6
12804,584,6,9
12822,585,25,4
12821,585,34,6
12820,585,1,9
12837,586,3,6
12836,586,34,9
12852,587,202,2
12851,587,64,3
12850,587,37,4.5
12869,588,34,3
12868,588,1,6
12867,588,6,9
12885,589,64,3
12884,589,1,6
12883,589,6,9
12785,582,56,0
12786,582,202,0
12787,582,37,0
12802,583,66,0
12803,583,74,0
12817,584,37,0
12818,584,56,0
12819,584,67,0
12833,585,3,0
12834,585,57,0
12835,585,74,0
12848,586,32,0
12849,586,74,0
12864,587,73,0
12865,587,74,0
12866,587,56,0
12880,588,73,0
12881,588,66,0
12882,588,74,0
12894,589,73,0
12895,589,75,0
12896,589,3,0
12905,560,56,0
12906,560,27,0
12907,560,32,0
12908,560,67,0
12909,560,66,0
12920,561,57,0
12921,561,64,0
12922,561,56,0
12923,561,27,0
12924,561,204,0
12935,562,67,0
12936,562,73,0
12937,562,32,0
12938,562,59,0
12939,562,64,0
12950,563,25,0
12951,563,67,0
12952,563,37,0
12953,563,56,0
12954,563,182,0
12955,563,3,0
12956,563,64,0
12967,564,204,0
12968,564,57,0
12969,564,37,0
12970,564,64,0
12971,564,32,0
12972,564,56,0
12983,565,57,0
12984,565,32,0
12985,565,63,0
12986,565,70,0
12987,565,64,0
12999,566,59,0
13000,566,70,0
13001,566,56,0
13002,566,182,0
13003,566,67,0
13013,567,63,0
13014,567,64,0
13015,567,57,0
13016,567,56,0
13017,567,6,0
13018,567,182,0
13029,568,37,0
13030,568,27,0
13031,568,182,0
13032,568,57,0
13033,568,59,0
13044,569,59,0
13045,569,37,0
13046,569,27,0
13047,569,57,0
13048,569,182,0
13058,570,57,0
13059,570,56,0
13060,570,204,0
13061,570,58,0
13062,570,59,0
13073,571,204,0
13074,571,27,0
13075,571,70,0
13076,571,56,0
13077,571,59,0
13089,572,204,0
13090,572,1,0
13091,572,70,0
13092,572,59,0
13103,573,64,0
13104,573,27,0
13105,573,56,0
13106,573,59,0
13116,574,59,0
13117,574,27,0
13118,574,204,0
13119,574,32,0
13120,574,57,0
13131,575,37,0
13132,575,67,0
13133,575,56,0
13134,575,204,0
13135,575,74,0
13145,543,27,0
13146,543,25,0
13147,543,1,0
13157,544,37,0
13158,544,57,0
13159,544,59,0
13160,544,66,0
13170,545,37,0
13171,545,66,0
13172,545,27,0
13173,545,58,0
13183,546,63,0
13184,546,57,0
13185,546,34,0
13186,546,58,0
13198,547,64,0
13199,547,57,0
13200,547,67,0
13201,547,68,0
13202,547,66,0
13212,548,64,0
13213,548,34,0
13214,548,25,0
13215,548,56,0
13216,548,37,0
13228,549,59,0
13229,549,27,0
13230,549,57,0
13231,549,56,0
13232,549,66,0
13244,550,37,0
13245,550,56,0
13246,550,63,0
13247,550,59,0
13248,550,66,0
13261,551,58,0
13262,551,68,0
13263,551,67,0
13264,551,66,0
13278,552,57,0
13279,552,64,0
13280,552,68,0
13281,552,66,0
13282,552,69,0
13293,553,1,0
13294,553,27,0
13295,553,67,0
13296,553,56,0
13297,553,66,0
13307,554,63,0
13308,554,59,0
13309,554,57,0
13310,554,32,0
13311,554,27,0
13324,555,4,0
13325,555,32,0
13326,555,25,0
13327,555,64,0
13328,555,66,0
13341,556,67,0
13342,556,63,0
13343,556,56,0
13344,556,70,0
13345,556,66,0
13346,556,71,0
13357,557,56,0
13358,557,25,0
13359,557,37,0
13360,557,4,0
13361,557,67,0
13372,558,64,0
13373,558,56,0
13374,558,34,0
13375,558,27,0
13376,558,4,0
13385,559,72,0
13386,559,37,0
13387,559,32,0
13388,559,57,0
13401,527,57,0
13402,527,60,0
13403,527,55,0
13404,527,64,0
13416,528,59,0
13417,528,57,0
13418,528,63,0
13419,528,60,0
13420,528,55,0
13421,528,64,0
13436,529,56,0
13437,529,64,0
13438,529,65,0
13439,529,58,0
13440,529,57,0
13454,530,34,0
13455,530,60,0
13456,530,57,0
13457,530,55,0
13458,530,64,0
13474,531,55,0
13475,531,64,0
13476,531,65,0
13477,531,60,0
13493,532,56,0
13494,532,64,0
13495,532,55,0
13496,532,60,0
13509,533,58,0
13510,533,57,0
13511,533,56,0
13512,533,60,0
13513,533,55,0
13525,534,25,0
13526,534,4,0
13527,534,59,0
13528,534,63,0
13529,534,57,0
13542,535,63,0
13543,535,56,0
13544,535,4,0
13545,535,60,0
13546,535,57,0
13558,536,56,0
13559,536,60,0
13560,536,57,0
13561,536,32,0
13562,536,3,0
13575,537,4,0
13576,537,54,0
13577,537,58,0
13578,537,60,0
13579,537,65,0
13591,538,57,0
13592,538,4,0
13593,538,3,0
13594,538,21,0
13595,538,60,0
13596,538,54,0
13610,539,25,0
13611,539,57,0
13612,539,21,0
13613,539,54,0
13625,540,21,0
13626,540,60,0
13627,540,4,0
13628,540,63,0
13629,540,54,0
13641,541,32,0
13642,541,21,0
13643,541,60,0
13644,541,54,0
13645,541,34,0
13646,541,63,0
13658,542,27,0
13659,542,63,0
13660,542,58,0
13661,542,56,0
13662,542,60,0
13694,512,32,8
13693,512,27,12
13689,513,54,0
13690,513,59,0
13691,513,204,0
13692,513,60,0
13706,512,60,0
13707,512,54,0
13718,515,54,0
13719,515,56,0
13720,515,60,0
13721,515,59,0
13722,515,4,0
13735,516,59,0
13736,516,57,0
13737,516,60,0
13738,516,61,0
13750,517,204,0
13751,517,4,0
13752,517,51,0
13753,517,60,0
13754,517,57,0
13755,517,61,0
13766,518,56,0
13767,518,59,0
13768,518,58,0
13769,518,57,0
13770,518,60,0
13783,519,204,0
13784,519,54,0
13785,519,57,0
13786,519,60,0
13797,520,59,0
13798,520,56,0
13799,520,204,0
13800,520,54,0
13801,520,60,0
13819,521,6,3
13818,521,27,4
13817,521,3,15
13829,521,54,0
13830,521,57,0
13831,521,60,0
13842,523,1,0
13843,523,54,0
13844,523,56,0
13845,523,57,0
13846,523,60,0
13859,524,58,0
13860,524,1,0
13861,524,57,0
13862,524,60,0
13863,524,62,0
13877,525,54,0
13878,525,57,0
13879,525,59,0
13880,525,60,0
13892,526,59,0
13893,526,32,0
13894,526,27,0
13895,526,51,0
13896,526,62,0
13897,526,60,0
13898,514,204,1
13899,522,204,0
13900,337,6,43
13901,337,1,21
13902,337,9,16
13903,337,131,18
13904,337,10,2
13905,337,3,1
13906,337,4,0
13907,337,5,0
13908,337,205,0
13909,337,15,0
13910,337,164,0
13911,337,166,0
13912,338,1,33
13913,338,4,18
13914,338,6,27
13915,338,131,11
